Common,139
GPS Time,LastUpdt(WDB),MAC,SSID,Encryption,RSSI,Channel,Manufacturer,AP Type,Latitude,Longitude
2018-04-05 14:10:51,2018-04-03 14:59:59.945400,c0:21:0d:b3:51:50,WiFiConnect 767,OPN,-54,44,Shenzhen,Unidentified,14.646845,121.057252
2018-04-05 14:18:26,2018-04-03 15:07:35.058781,b0:45:19:d9:b8:0c,Jajingga,WPA2,-52,6,TctMobil,Hotspot,14.647077,121.057587
2018-04-10 17:20:23,2018-04-03 15:35:19.338020,00:26:75:ea:a8:cc,foureyes,WPA,-82,10,AztechEl,Unidentified,14.64693,121.057352
2018-04-10 17:20:30,2018-04-03 15:35:26.891552,d0:b2:c4:57:23:67,arbalest,WPA2/WPA,-80,1,Technico,Unidentified,14.647122,121.05745
2018-04-13 13:44:05,2018-04-03 17:31:58.058167,04:e6:76:1e:bc:2a,Yi_Ranns,WPA2,-77,6,AmpakTec,Unidentified,14.647213,121.057623
2018-04-13 13:44:05,2018-04-03 17:31:58.549086,c8:93:46:cc:21:05,Think_CC2105,WPA2/WPA,-73,6,Mxchip,Not an AP,14.647213,121.057623
2018-03-14 13:29:34.801293,2018-03-14 13:29:34.801293,f2:98:9d:be:ce:78,Jhane Emerrie’s iPhone,WPA2,-76,6,None,Phone,14.646962,121.057697
2018-03-14 13:29:35.428489,2018-03-14 13:29:35.428489,34:ba:9a:56:5b:09,Mark Kenneth,WPA2/WPA,-78,7,Asiatelc,Unidentified,14.646925,121.05774
2018-03-14 13:29:37.524170,2018-03-14 13:29:37.524170,c8:93:46:48:70:90,Think_487090,WPA2,-76,7,Mxchip,Not an AP,14.646855,121.05785
2018-03-14 13:29:36.277617,2018-03-14 13:29:36.277617,c8:93:46:48:4c:43,Think_484C43,WPA2,-68,7,Mxchip,Not an AP,14.64689,121.05779
2018-03-14 13:29:36.825566,2018-03-14 13:29:36.825566,c8:93:46:48:4c:7f,Think_484C7F,WPA2,-69,8,Mxchip,Not an AP,14.64689,121.05779
2018-03-14 13:29:38.564990,2018-03-14 13:29:38.564990,5c:6a:80:a3:6f:2b,UndefeatedBarbershop,WPA2/WPA,-68,9,ZyxelCom,Unidentified,14.64682,121.057908
2018-03-22 21:30:00.080828,2018-03-22 21:30:00.080828,36:69:87:89:13:e6,Smart Mead,WPA2,-71,13,None,Unidentified,14.646853,121.057822
2018-04-02 00:45:58.018893,2018-04-02 00:45:58.018893,fe:ec:da:07:01:a2,HOLY FAMILY  SCHOOL QUEZON CITY,WPA2,-76,6,None,Unidentified,14.647135,121.057658
2018-04-02 00:45:57.803452,2018-04-02 00:45:57.803452,a0:f3:c1:a4:4d:8a,Elenita,WPA2/WPA,-81,6,Tp-LinkT,Unidentified,14.647135,121.057658
2018-04-02 00:46:01.510944,2018-04-02 00:46:01.510944,34:ba:9a:4f:d6:58,xNonex,WPA2,-65,8,Asiatelc,Unidentified,14.647025,121.057788
2018-04-02 00:46:01.806723,2018-04-02 00:46:01.806723,34:ba:9a:56:0e:b5,Ohhkey Inzayms,WPA2,-61,8,Asiatelc,Unidentified,14.646995,121.057833
2018-04-02 00:46:18.782629,2018-04-02 00:46:18.782629,e4:7d:eb:0f:16:e7,R01_F16E7,WPA2,-68,9,Shanghai,Unidentified,14.646843,121.058093
2018-04-02 00:46:02.825666,2018-04-02 00:46:02.825666,50:9f:27:0c:3f:19,HUAWEI-E5220-3f19,WPA2/WPA,-65,11,HuaweiTe,Hotspot,14.646962,121.05788
2018-04-02 00:46:14.064488,2018-04-02 00:46:14.064488,5c:f2:86:24:56:fe,WagKaNaMagtangka,WPA2,-70,6,IeeeRegi,Unidentified,14.646842,121.058088
2018-04-02 00:46:13.848340,2018-04-02 00:46:13.848340,c8:93:46:cc:21:da,Think_CC21DA,WPA2/WPA,-78,6,Mxchip,Not an AP,14.646842,121.058088
2018-04-02 00:46:21.406663,2018-04-02 00:46:21.406663,34:ba:9a:54:f9:31,ADR,WPA2/WPA,-57,9,Asiatelc,Unidentified,14.646842,121.058108
2018-04-03 00:37:43.844256,2018-04-03 00:37:43.844256,cc:06:77:e1:80:f8,Cerebrew,WPA,-65,11,Fiberhom,Fiber,14.646932,121.057793
2018-04-03 00:34:10.509523,2018-04-03 00:34:10.509523,da:5d:e2:d2:ca:db,DIRECT-anDESKTOP-BKK0AN9msfU,WPA2,-87,11,None,Unidentified,14.647065,121.057715
2018-04-03 00:34:10.714142,2018-04-03 00:34:10.714142,90:61:0c:40:de:0c,PLDTHOMEDSL56844,WPA2/WPA,-78,11,FidaInte,Broadband,14.647065,121.057715
2018-04-03 00:34:11.567523,2018-04-03 00:34:11.567523,06:d6:aa:57:4f:45,DP,WPA2,-79,11,None,Unidentified,14.646992,121.057822
2018-04-03 00:37:42.357285,2018-04-03 00:37:42.357285,d4:6e:5c:95:f0:22,HUAWEI-E5220-f022,WPA2/WPA,-75,11,HuaweiTe,Hotspot,14.646885,121.057853
2018-04-03 01:19:49.456099,2018-04-03 01:19:49.456099,c8:93:46:48:56:58,Think_485658,WPA2,-76,3,Mxchip,Not an AP,14.646918,121.057785
2018-04-03 01:18:04.429524,2018-04-03 01:18:04.429524,90:61:0c:3a:11:bd,PLDTHOMEDSL04541,WPA2/WPA,-80,11,FidaInte,Broadband,14.64697,121.05777
2018-04-03 01:53:06.198550,2018-04-03 01:53:06.198550,a0:cb:fd:c8:5d:e0,AndroidAP,WPA2,-81,11,SamsungE,Phone,14.646812,121.057765
2018-04-05 12:49:20,2018-04-03 14:14:47.666296,78:c1:a7:03:9e:ec,Pebble,WPA,-43,1,Zte,Unidentified,14.64695,121.057743
2018-04-05 12:51:52,2018-04-03 14:17:19.233602,78:c1:a7:23:48:66,4C Block U,WPA,-69,1,Zte,Unidentified,14.646825,121.058037
2018-04-05 12:49:19,2018-04-03 14:14:46.742608,e0:8e:3c:19:b0:ab,79Maginhawa,WPA,-76,1,AztechEl,Unidentified,14.646993,121.05769
2018-04-05 12:49:21,2018-04-03 14:14:48.357857,88:3f:d3:06:3b:a0,Lacuesta,WPA2/WPA,-88,1,HuaweiTe,Unidentified,14.646908,121.0578
2018-04-05 12:51:55,2018-04-03 14:17:22.246315,36:69:87:e8:47:ae,DANCING,WPA2/WPA,-76,5,None,Unidentified,14.646962,121.057792
2018-04-05 13:44:48,2018-04-03 14:33:56.128954,00:13:33:db:90:5c,PLDTHOMEDSL,WPA2/WPA,-66,11,Baudtec,Broadband,14.646873,121.057882
2018-04-05 13:41:30,2018-04-03 14:30:38.381948,ee:1d:7f:a1:35:10,aninay09,WPA2,-74,6,None,Unidentified,14.646935,121.057707
2018-04-05 13:41:29,2018-04-03 14:30:37.421610,36:69:87:a1:89:8f,NATOR 1O,WPA2/WPA,-72,6,None,Unidentified,14.646967,121.057672
2018-04-05 14:30:25,2018-04-03 15:19:33.312592,c8:93:46:48:60:c6,Think_4860C6,WPA2,-74,2,Mxchip,Not an AP,14.646868,121.057828
2018-04-05 14:30:25,2018-04-03 15:19:33.464055,c8:93:46:48:4c:ae,Think_484CAE,WPA2,-74,2,Mxchip,Not an AP,14.646868,121.057828
2018-04-05 14:10:30,2018-04-03 14:59:38.492138,88:d2:74:a9:b1:c0,Mikols Virus,WPA,-90,4,Zte,Unidentified,14.646955,121.05777
2018-04-13 13:44:07,2018-04-03 17:32:00.386299,cc:06:77:21:70:80,zab,WPA2/WPA,-63,7,Fiberhom,Fiber,14.647163,121.05773
2018-04-13 13:44:08,2018-04-03 17:32:01.850159,c8:93:46:48:50:5b,Think_48505B,WPA2,-63,7,Mxchip,Not an AP,14.647133,121.057795
2018-04-13 13:44:11,2018-04-03 17:32:04.505247,f0:98:38:07:87:c0,Globe-1899,WPA2/WPA,-87,9,HuaweiTe,Unidentified,14.647068,121.05797
2018-03-22 20:52:02.253321,2018-03-22 20:52:02.253321,90:61:0c:1f:a2:77,PLDTHOMEDSL,WPA2/WPA,-80,11,FidaInte,Broadband,14.646705,121.057285
2018-03-22 20:52:04.294913,2018-03-22 20:52:04.294913,60:02:92:32:98:5b,a70319,WPA2/WPA,-78,1,Pegatron,Unidentified,14.646587,121.05728
2018-04-03 00:38:04.119800,2018-04-03 00:38:04.119800,00:13:33:fe:e4:28,PLDTHOMEDSL,WPA2/WPA,-81,1,Baudtec,Broadband,14.64657,121.057193
2018-04-05 13:14:21,2018-04-03 14:39:48.876251,34:cd:be:53:ee:76,PLDTHOMEDSL,WPA2/WPA,-76,11,HuaweiTe,Broadband,14.646675,121.05729
2018-04-05 13:14:21,2018-04-03 14:39:48.984105,34:cd:be:53:ee:75,dlink-19CO,WPA2/WPA,-76,11,HuaweiTe,Unidentified,14.646675,121.05729
2018-04-05 14:10:54,2018-04-03 15:00:02.592928,28:ff:3e:3d:dd:31,bayanDSLWIFI_DD31,WPA2/WPA,-56,6,Zte,Unidentified,14.646705,121.057233
2018-04-05 13:57:00,2018-04-03 14:46:08.380357,bc:3d:85:9a:c6:98,Her Royal Highness,WPA2,-92,1,HuaweiTe,Unidentified,14.646515,121.057218
2018-04-05 14:10:53,2018-04-03 15:00:01.677046,cc:79:cf:f2:ef:a6,Mitsubishi Wireless TV 807,OPN,-58,52,Shenzhen,Not an AP,14.646747,121.057238
2018-04-05 14:10:55,2018-04-03 15:00:03.626477,5c:f2:86:27:ef:55,Globe_LTE MIFI_EF55,WPA2/WPA,-91,7,IeeeRegi,Hotspot,14.64666,121.057227
2018-04-10 17:20:18,2018-04-03 15:35:14.689314,00:22:6b:6f:b3:fd,atalier,WPA2/WPA,-72,6,Cisco-Li,Unidentified,14.646682,121.057288
2018-03-22 21:30:02.836869,2018-03-22 21:30:02.836869,94:0e:6b:b8:df:00,B310_8DF00,WPA2/WPA,-70,1,HuaweiTe,Unidentified,14.646755,121.057993
2018-04-03 01:19:43.593540,2018-04-03 01:19:43.593540,82:2a:a8:41:e9:d6,upstairs,WPA2,-73,11,None,Unidentified,14.646795,121.058018
2018-04-03 01:19:43.859435,2018-04-03 01:19:43.859435,74:cc:39:86:00:88,KAPE,WPA2/WPA,-74,11,Fiberhom,Fiber,14.646795,121.058018
2018-04-03 01:49:49.897277,2018-04-03 01:49:49.897277,28:e3:1f:5a:64:80,Redmi,WPA2,-77,6,XiaomiCo,Unidentified,14.6468,121.058025
2018-04-03 01:49:50.553093,2018-04-03 01:49:50.553093,f2:c8:50:13:f4:c4,HUAWEI Y5 2017,WPA2,-89,8,None,Unidentified,14.6468,121.058025
2018-04-03 01:53:02.303764,2018-04-03 01:53:02.303764,b0:4e:26:8b:f7:f6,Trojan V,WPA2,-82,10,Tp-LinkT,Unidentified,14.646712,121.05792
2018-04-03 01:53:03.694486,2018-04-03 01:53:03.694486,d0:7a:b5:b8:32:9a,none,none,-81,11,none,Unidentified,14.646748,121.057868
2018-04-05 12:49:25,2018-04-03 14:14:52.505737,c8:93:46:47:ad:f2,Think_47ADF2,WPA2,-71,6,Mxchip,Not an AP,14.646765,121.058053
2018-04-05 14:30:28,2018-04-03 15:19:36.761408,88:d2:74:86:cf:41,bayanDSLWIFI_CF41,WPA2/WPA,-64,6,Zte,Unidentified,14.646775,121.058002
2018-04-05 14:07:08,2018-04-03 14:56:16.496645,02:9f:c2:27:9d:b9,xNonex,WPA2,-72,9,None,Unidentified,14.646722,121.05812
2018-04-05 13:41:40,2018-04-03 14:30:48.513909,00:13:33:e1:7d:fc,PLDTHOMEDSL,WPA2/WPA,-65,11,Baudtec,Broadband,14.646702,121.058093
2018-04-05 14:18:35,2018-04-03 15:07:43.754224,3a:f7:3d:af:9d:04,xNonex,WPA2,-73,11,None,Unidentified,14.64678,121.058075
2018-03-14 13:29:46.469761,2018-03-14 13:29:46.469761,cc:06:77:5c:bd:59,OS Dong,WPA2,-92,1,Fiberhom,Fiber,14.646555,121.058383
2018-03-14 13:29:47.470001,2018-03-14 13:29:47.470001,00:13:33:fa:b8:da,PLDTHOMEDSLWS,WPA2/WPA,-87,1,Baudtec,Broadband,14.646523,121.058445
2018-03-22 21:30:07.099559,2018-03-22 21:30:07.099559,fa:96:95:3f:2d:e2,Valerie,WPA2,-88,6,None,Unidentified,14.646623,121.05818
2018-03-22 21:30:07.115838,2018-03-22 21:30:07.115838,34:ba:9a:57:83:20,nativeman,WPA2,-93,6,Asiatelc,Unidentified,14.646623,121.05818
2018-04-02 00:46:26.198719,2018-04-02 00:46:26.198719,14:b7:f8:62:6d:80,Teslala,WPA2,-81,1,Technico,Unidentified,14.646777,121.058192
2018-04-02 00:46:27.467603,2018-04-02 00:46:27.467603,fc:b4:e6:82:41:8f,SKYbroadband7B92,WPA2/WPA,-86,1,AskeyCom,Broadband,14.646767,121.058217
2018-04-02 00:46:27.082989,2018-04-02 00:46:27.082989,82:2a:a8:41:e8:2a,dining,WPA2,-92,1,None,Unidentified,14.646767,121.058217
2018-04-02 00:46:27.149661,2018-04-02 00:46:27.149661,92:2a:a8:41:e8:2a,xNonex,WPA2,-92,1,None,Unidentified,14.646767,121.058217
2018-04-02 00:46:33.548115,2018-04-02 00:46:33.548115,a6:f1:e8:e1:f3:89,none,none,-88,6,none,Unidentified,14.646688,121.058405
2018-04-03 00:34:23.002880,2018-04-03 00:34:23.002880,5c:f2:86:2e:48:9e,Globe_LTE MIFI_489E,WPA2/WPA,-49,6,IeeeRegi,Hotspot,14.646647,121.058425
2018-04-03 01:19:41.225537,2018-04-03 01:19:41.225537,1a:74:2e:bc:c2:22,xNonex,WPA2,-66,11,None,Unidentified,14.646742,121.058133
2018-04-03 01:19:41.943770,2018-04-03 01:19:41.943770,92:2a:a8:41:e9:d6,xNonex,WPA2,-76,11,None,Unidentified,14.646742,121.058133
2018-04-03 00:34:19.684490,2018-04-03 00:34:19.684490,bc:c0:0f:7b:db:c0,FIBERHOME_bdbc0,WPA2/WPA,-76,1,Fiberhom,Fiber,14.646713,121.05825
2018-04-03 00:34:24.744326,2018-04-03 00:34:24.744326,90:61:0c:33:a6:ea,PLDTHOMEDSL42730,WPA2/WPA,-83,8,FidaInte,Broadband,14.646588,121.058563
2018-04-03 00:37:31.868878,2018-04-03 00:37:31.868878,58:70:c6:f4:f4:8f,YICarCam_f4f48f,WPA2,-60,5,Shanghai,Not an AP,14.646573,121.058527
2018-04-03 01:19:40.801642,2018-04-03 01:19:40.801642,f2:9f:c2:27:9d:b9,backyard,WPA2,-67,9,None,Unidentified,14.646715,121.058193
2018-04-03 01:19:40.779618,2018-04-03 01:19:40.779618,f0:9f:c2:27:9d:b9,Wireless,WPA2,-67,9,Ubiquiti,Unidentified,14.646715,121.058193
2018-04-03 01:19:40.620403,2018-04-03 01:19:40.620403,76:e4:3a:7a:e4:01,Isay OS iPhone 5s,WPA2,-82,11,None,Phone,14.646715,121.058193
2018-04-03 01:52:58.305572,2018-04-03 01:52:58.305572,cc:06:77:5c:bd:58,OSPLDT2_4G,WPA2/WPA,-60,7,Fiberhom,Fiber,14.646578,121.058208
2018-04-05 12:51:50,2018-04-03 14:17:16.850064,34:97:f6:5d:3b:d8,KAPE_GUEST,WPA2,-58,2,AsustekC,Unidentified,14.646752,121.058157
2018-04-05 12:49:27,2018-04-03 14:14:54.522646,f2:c1:f1:0f:cf:2d,HR’s iPhone,WPA2,-79,6,None,Phone,14.646712,121.05819
2018-04-05 12:49:29,2018-04-03 14:14:56.485882,f0:98:38:07:9c:34,sjvmr,WPA2/WPA,-79,7,HuaweiTe,Unidentified,14.646662,121.05833
2018-04-05 12:51:47,2018-04-03 14:17:14.413683,fe:a6:67:54:8e:71,xNonex,WPA2,-65,11,None,Unidentified,14.646662,121.05833
2018-04-05 13:41:48,2018-04-03 14:30:56.093909,f4:cb:52:47:74:6b,HUAWEI-746B,WPA2,-74,6,HuaweiTe,Unidentified,14.646552,121.058462
2018-04-05 14:10:13,2018-04-03 14:59:21.438165,fa:da:0c:3b:89:cd,DIRECT-s5-BRAVIA,WPA2,-83,6,None,Unidentified,14.646585,121.058498
2018-04-05 14:07:12,2018-04-03 14:56:21.028424,76:4a:a4:c9:4c:1c,SmartniMader,WPA2/WPA,-86,13,None,Unidentified,14.646605,121.058395
2018-04-05 14:18:38,2018-04-03 15:07:46.598702,74:cc:39:97:e5:68,FIBERHOME_7e568,WPA2/WPA,-77,2,Fiberhom,Fiber,14.646698,121.058272
2018-04-05 14:30:33,2018-04-03 15:19:41.605745,5c:f2:86:24:11:d6,PLDTMyDSL-GlobeTelecom,WPA2/WPA,-76,8,IeeeRegi,Broadband,14.646623,121.05832
2018-03-14 13:29:58.557829,2018-03-14 13:29:58.557829,fc:3f:7c:21:c4:5f,B315_1C45F,WPA2,-61,11,HuaweiTe,Unidentified,14.646428,121.058808
2018-03-14 13:30:05.981239,2018-03-14 13:30:05.981239,36:69:87:72:1d:a3,Smart Bro_721DA3,OPN,-78,1,None,Unidentified,14.64639,121.058998
2018-04-02 00:46:36.901293,2018-04-02 00:46:36.901293,5c:f2:86:24:21:32,PAKABITKAWIFIMO,WPA2/WPA,-84,8,IeeeRegi,Unidentified,14.646628,121.05859
2018-04-02 00:46:40.085809,2018-04-02 00:46:40.085809,d4:a1:48:6e:37:88,B315_E3788,WPA2/WPA,-56,10,HuaweiTe,Unidentified,14.646578,121.058738
2018-04-02 00:46:44.903946,2018-04-02 00:46:44.903946,8e:79:67:36:c7:c9,delta1925,WPA2/WPA,-69,1,None,Unidentified,14.646485,121.058998
2018-04-03 01:19:33.956859,2018-04-03 01:19:33.956859,f0:98:38:07:78:bc,8386CGA,WPA2/WPA,-65,6,HuaweiTe,Unidentified,14.646567,121.05863
2018-04-03 00:34:29.443651,2018-04-03 00:34:29.443651,34:ba:9a:56:97:5d,Icy_kaori,WPA2,-73,8,Asiatelc,Unidentified,14.646462,121.058842
2018-04-03 01:18:22.510273,2018-04-03 01:18:22.510273,34:ba:9a:55:c5:b6,xNonex,WPA2/WPA,-57,9,Asiatelc,Unidentified,14.646553,121.058632
2018-04-03 00:37:23.922220,2018-04-03 00:37:23.922220,00:21:29:9d:a8:2f,SpanishCoins,WPA2,-68,11,Cisco-Li,Unidentified,14.646445,121.058943
2018-04-03 01:18:29.468288,2018-04-03 01:18:29.468288,48:00:33:a7:e7:a1,SKYbroadbandE79E,WPA2/WPA,-61,1,Technico,Broadband,14.646487,121.058987
2018-04-03 01:50:01.092604,2018-04-03 01:50:01.092604,cc:06:77:6e:c9:98,#WIP PH 1,WPA2/WPA,-41,2,Fiberhom,Fiber,14.646478,121.05871
2018-04-05 12:49:36,2018-04-03 14:15:03.330732,78:c1:a7:24:a1:8e,Leo,WPA,-82,11,Zte,Unidentified,14.646497,121.058723
2018-04-05 13:41:57,2018-04-03 14:31:05.208177,50:09:59:83:80:35,Skynet,WPA2/WPA,-80,11,Technico,Unidentified,14.646412,121.058933
2018-04-05 13:41:58,2018-04-03 14:31:07.380163,14:b7:f8:64:5d:e0,X Pulang Itlog,WPA2,-66,1,Technico,Unidentified,14.646398,121.058977
2018-04-05 13:41:59,2018-04-03 14:31:08.040173,62:fe:1e:94:4d:14,FLARE S4 MAX,WPA2,-89,1,None,Unidentified,14.646392,121.059017
2018-04-05 13:42:00,2018-04-03 14:31:08.258562,aa:a6:68:d4:c4:35,WISH,WPA2/WPA,-87,2,None,Unidentified,14.646388,121.059042
2018-04-05 14:18:46,2018-04-03 15:07:54.225747,b0:c1:9e:30:5e:25,SmartBro_305E25,WPA2/WPA,-63,6,Zte,Unidentified,14.646495,121.058763
2018-04-05 14:18:49,2018-04-03 15:07:57.415750,dc:09:4c:9a:74:29,coke aileen,WPA2,-68,8,HuaweiTe,Unidentified,14.646448,121.058937
2018-04-05 14:07:21,2018-04-03 14:56:30.000175,00:13:33:ee:be:a2,PLDTHOMEDSL,WPA2/WPA,-91,5,Baudtec,Broadband,14.64641,121.059033
2018-04-05 14:10:02,2018-04-03 14:59:10.905502,44:6e:e5:5b:48:82,VIRUS,WPA2,-86,11,HuaweiTe,Unidentified,14.646505,121.058782
2018-04-05 14:18:45,2018-04-03 15:07:54.042065,fc:3f:7c:6b:52:17,Cobra GLOBE,WPA2/WPA,-88,5,HuaweiTe,Unidentified,14.64652,121.058698
2018-04-05 14:18:46,2018-04-03 15:07:54.769397,f0:98:38:07:a6:4c,Armstrong,WPA2/WPA,-84,6,HuaweiTe,Unidentified,14.646495,121.058763
2018-04-10 18:06:33,2018-04-03 16:21:29.238205,bc:c0:0f:7b:94:f0,RKT DESIGN STUDIO,WPA2/WPA,-82,4,Fiberhom,Fiber,14.646398,121.058987
2018-04-13 13:44:46,2018-04-03 17:32:39.147592,14:ab:f0:4c:c1:b0,SpynetCafe,WPA2,-73,6,ArrisGro,Unidentified,14.646803,121.05893
2018-04-13 13:44:57,2018-04-03 17:32:50.560218,42:b8:9a:11:e4:f5,DIRECT-EP-BRAVIA,WPA2,-81,1,None,Unidentified,14.64645,121.058887
2018-04-02 00:46:51.020915,2018-04-02 00:46:51.020915,f0:98:38:a0:02:64,WeylandMaginhawa,WPA2/WPA,-55,6,HuaweiTe,Unidentified,14.646435,121.059172
2018-04-02 00:46:52.208011,2018-04-02 00:46:52.208011,90:b6:86:36:f1:4f,AndroidAPJ,WPA2,-51,6,MurataMa,Phone,14.646432,121.059203
2018-04-02 00:46:48.415075,2018-04-02 00:46:48.415075,50:c7:bf:7a:fc:16,CH_spicy noodles private,WPA2,-69,2,Tp-LinkT,Unidentified,14.646455,121.059107
2018-04-02 00:46:53.380335,2018-04-02 00:46:53.380335,90:06:28:79:65:83,AndroidAP,WPA2,-85,6,SamsungE,Phone,14.646423,121.05924
2018-04-02 00:46:56.222390,2018-04-02 00:46:56.222390,34:8a:7b:39:42:c2,AndroidAP,WPA2,-84,6,SamsungE,Phone,14.646402,121.059378
2018-04-02 00:46:57.547429,2018-04-02 00:46:57.547429,34:ba:9a:56:da:f3,rapmoanstah,WPA2,-88,8,Asiatelc,Unidentified,14.646383,121.059432
2018-04-03 00:34:35.304157,2018-04-03 00:34:35.304157,d0:65:ca:b6:ac:93,Chrissy,WPA2,-56,1,HuaweiTe,Unidentified,14.646377,121.059097
2018-04-03 00:34:41.106101,2018-04-03 00:34:41.106101,d2:b1:28:50:83:3f,AndroidAP,WPA2,-62,6,None,Phone,14.646378,121.059132
2018-04-03 00:34:44.988065,2018-04-03 00:34:44.988065,cc:06:77:d8:00:a0,PLDTHOMEFIBR800a0,WPA2/WPA,-86,7,Fiberhom,Fiber,14.646377,121.059267
2018-04-03 00:37:18.121314,2018-04-03 00:37:18.121314,a0:8d:16:68:5e:52,BitCoin,WPA2,-77,8,HuaweiTe,Unidentified,14.646388,121.059147
2018-04-03 01:18:31.198486,2018-04-03 01:18:31.198486,50:09:59:85:c1:e9,SKYbroadbandC1E6,WPA2/WPA,-92,1,Technico,Broadband,14.646467,121.059078
2018-04-05 12:49:51,2018-04-03 14:15:18.990670,18:de:d7:34:48:5c,TOBY2,WPA2/WPA,-89,11,HuaweiTe,Unidentified,14.646362,121.059222
2018-04-05 12:51:31,2018-04-03 14:16:58.866122,00:0e:c6:01:96:41,WiFi_OBDII,OPN,-66,1,AsixElec,Unidentified,14.646382,121.059165
2018-04-05 12:51:30,2018-04-03 14:16:57.705661,14:b7:f8:65:0f:14,Westeroast,WPA2,-87,1,Technico,Unidentified,14.646373,121.059188
2018-04-10 18:06:35,2018-04-03 16:21:32.103823,58:70:c6:f5:f0:5e,YICarCam_f5f05e,WPA2,-47,5,Shanghai,Not an AP,14.646455,121.059068
2018-04-10 18:06:35,2018-04-03 16:21:31.716143,7a:88:6d:34:6b:15,none,none,-86,6,none,Unidentified,14.646455,121.059068
2018-04-10 18:06:35,2018-04-03 16:21:31.756101,b0:c1:9e:49:fa:1d,NO INTERNET,WPA2/WPA,-84,6,Zte,Unidentified,14.646455,121.059068
2018-04-10 18:06:41,2018-04-03 16:21:38.494637,34:ba:9a:57:06:7b,#MondayNightRollins,WPA2,-90,10,Asiatelc,Unidentified,14.64647,121.059157
2018-04-02 00:47:50.889095,2018-04-02 00:47:50.889095,cc:79:cf:2d:e8:9b,WiFiConnect 551,OPN,-83,36,Shenzhen,Unidentified,14.64676,121.06082
2018-04-02 00:47:52.015791,2018-04-02 00:47:52.015791,f0:98:38:3e:25:fc,HUAWEI-xUKs,WPA2/WPA,-77,6,HuaweiTe,Unidentified,14.646783,121.060823
2018-04-02 00:47:53.203976,2018-04-02 00:47:53.203976,aa:a6:68:58:ca:c4,Habbibi Hamid,WPA2/WPA,-82,6,None,Unidentified,14.646802,121.060832
2018-04-05 14:31:54,2018-04-03 15:21:02.729051,c0:7e:40:73:20:c4,PT&T Fiber,WPA2/WPA,-87,11,Shenzhen,Unidentified,14.646408,121.060977
2018-04-05 14:31:54,2018-04-03 15:21:03.014329,00:13:33:cf:5e:f8,PLDTHOMEDSL,WPA2/WPA,-86,11,Baudtec,Broadband,14.646408,121.060977
2018-04-05 14:31:58,2018-04-03 15:21:06.486109,e0:8e:3c:22:44:ab,bayanDSLWIFI_44AB,WPA2/WPA,-82,2,AztechEl,Unidentified,14.646572,121.06092
2018-04-05 14:32:03,2018-04-03 15:21:11.261071,dc:ee:06:45:dd:c9,CJ,WPA2/WPA,-75,4,HuaweiTe,Unidentified,14.64676,121.060922
2018-04-05 14:32:05,2018-04-03 15:21:13.677444,6a:e9:f1:8b:12:34,iPhone,WPA2,-89,6,None,Phone,14.64679,121.060947
2018-04-05 14:32:11,2018-04-03 15:21:19.801117,34:ba:9a:55:b6:dd,SmartBro_5B6DD,WPA2/WPA,-63,9,Asiatelc,Unidentified,14.646793,121.061137
2018-04-05 14:32:16,2018-04-03 15:21:24.703106,5c:c3:07:28:22:c7,B310_822C7,WPA2/WPA,-88,1,HuaweiTe,Unidentified,14.64677,121.061353
2018-04-05 14:32:16,2018-04-03 15:21:24.932029,90:61:0c:41:05:05,PLDTHOMEDSL01285,WPA2/WPA,-85,1,FidaInte,Broadband,14.64677,121.061353
2018-03-22 20:52:11.248817,2018-03-22 20:52:11.248817,a0:b3:cc:d7:20:a0,HP-Print-A0-Deskjet 5520 series,WPA2,-88,6,HewlettP,Not an AP,14.64621,121.057248
2018-04-02 00:23:47.969700,2018-04-02 00:23:47.969700,34:ba:9a:4f:ff:fc,YOHANWIFI,WPA,-62,7,Asiatelc,Unidentified,14.646178,121.05724
2018-04-02 00:23:49.819888,2018-04-02 00:23:49.819888,58:70:c6:f7:94:ad,yohan,WPA2,-47,7,Shanghai,Unidentified,14.646157,121.057213
2018-04-02 00:23:44.493861,2018-04-02 00:23:44.493861,e0:8e:3c:2f:3e:6d,bayanDSLWIFI_3E6D,WPA2/WPA,-61,1,AztechEl,Unidentified,14.646288,121.057252
2018-04-02 00:23:48.079378,2018-04-02 00:23:48.079378,08:10:74:62:0f:1e,Youre an Idiot,WPA2/WPA,-61,6,None,Unidentified,14.646178,121.05724
2018-04-05 12:52:58,2018-04-03 14:18:25.482980,c0:a0:bb:12:90:a4,linkanddie,WPA2/WPA,-66,10,D-LinkIn,Unidentified,14.64633,121.057267
2018-04-05 12:52:58,2018-04-03 14:18:25.385123,cc:06:77:22:75:c0,Red_PLDT_2.4gHz,WPA2/WPA,-65,11,Fiberhom,Fiber,14.64633,121.057267
2018-04-05 12:53:01,2018-04-03 14:18:28.231807,00:13:33:d6:2b:cb,PLDTHOMEDSL,WPA2/WPA,-68,11,Baudtec,Broadband,14.64617,121.057267
2018-04-05 13:14:38,2018-04-03 14:40:04.987894,00:26:75:e3:d1:40,Johnny Cage,WPA,-61,9,AztechEl,Unidentified,14.646095,121.057383
2018-04-05 13:14:41,2018-04-03 14:40:08.529425,90:61:0c:2c:b3:82,baoxang,WPA2,-72,11,FidaInte,Unidentified,14.646098,121.05752
