Common,742,,,,,,,,,,,
GPS Time,Time,MAC,SSID,Encryption,RSSI,Channel,Manufacturer,AP Type,Latitude,Longitude,Persistence,Dates Seen
4/10/2018 18:03,18:43.4,38:d8:2f:2b:f5:ec,bayanDSLWiFi_F5EC,WPA2/WPA,-70,10,Zte,Unidentified,14.646107,121.058245,4,"04/05/2018, 04/10/2018, "
4/10/2018 17:49,04:12.6,90:61:0c:37:67:ee,Ragnarok,WPA2/WPA,-60,11,FidaInte,Unidentified,14.645952,121.058247,10,"04/10/2018, 04/13/2018, 04/05/2018, 04/10/2018, "
4/10/2018 17:56,11:18.7,d0:b2:c4:46:9b:7f,SKYbroadband9B7C,WPA2/WPA,-68,1,Technico,Broadband,14.646063,121.058227,5,"04/10/2018, 04/13/2018, "
4/10/2018 17:56,11:20.2,00:13:33:fc:cd:fa,PLDTHOMEDSL,WPA2/WPA,-83,3,Baudtec,Broadband,14.646047,121.058287,2,"04/10/2018, 04/13/2018, "
4/10/2018 18:03,18:41.4,08:95:2a:5e:2e:b2,SKYbroadbandCECB,WPA2/WPA,-84,6,Technico,Broadband,14.64613,121.058172,4,"04/10/2018, 04/13/2018, "
4/13/2018 13:45,33:08.8,94:a7:b7:3c:ff:ff,arravanqc,WPA2/WPA,-69,1,Zte,Unidentified,14.64591,121.05858,5,"04/05/2018, 04/13/2018, 04/10/2018, "
4/13/2018 13:45,33:12.4,88:e3:ab:0f:f9:f4,JD,WPA2/WPA,-82,6,HuaweiTe,Unidentified,14.646012,121.05833,1,"04/13/2018, "
52:46.4,52:46.4,00:90:a9:0e:55:0b,CallaoMan,WPA2,-62,11,WesternD,Unidentified,14.646312,121.058867,40,"04/13/2018, 03/22/2018, 04/05/2018, 03/14/2018, 04/03/2018, 04/13/2018, 04/10/2018, "
4/10/2018 17:57,12:41.6,7c:11:cb:6e:fe:af,Ramiyanarasam,WPA2/WPA,-59,5,HuaweiTe,Unidentified,14.646017,121.058855,16,"03/14/2018, 04/05/2018, 04/13/2018, 04/03/2018, 04/10/2018, "
4/10/2018 17:57,12:03.3,00:90:a9:10:89:7b,SunkenGalleon,WPA2,-61,6,WesternD,Unidentified,14.646137,121.058918,30,"04/02/2018, 04/03/2018, 04/05/2018, 03/14/2018, 04/10/2018, 04/02/2018, 04/13/2018, "
4/10/2018 18:06,21:20.8,90:61:0c:11:8d:26,PLDTMyDSL,WPA2/WPA,-67,11,FidaInte,Broadband,14.64607,121.05887,19,"03/14/2018, 03/22/2018, 04/03/2018, 04/05/2018, 04/13/2018, 04/10/2018, "
4/10/2018 17:57,12:32.3,b4:2a:0e:29:fe:25,SKYbroadbandFE22,WPA2,-62,1,Technico,Broadband,14.646323,121.058972,35,"04/03/2018, 04/05/2018, 03/14/2018, 04/03/2018, 03/22/2018, 04/02/2018, 04/13/2018, 04/10/2018, "
4/10/2018 17:57,12:03.2,00:90:a9:10:89:7c,GuestWiFi,WPA2,-60,6,WesternD,Unidentified,14.646137,121.058918,31,"04/02/2018, 04/03/2018, 04/05/2018, 03/14/2018, 04/10/2018, 04/13/2018, 04/02/2018, "
4/10/2018 17:57,12:37.5,1c:74:0d:17:c9:a0,PLDTHOMEDSL29VC1,WPA2/WPA,-66,5,ZyxelCom,Broadband,14.646262,121.058928,8,"04/03/2018, 04/05/2018, 04/13/2018, 03/14/2018, 04/10/2018, "
4/13/2018 13:45,33:00.8,00:02:6f:a8:9d:ec,Leona -Art Restaurant,WPA,-77,11,SenaoInt,Phone,14.64597,121.058828,9,"04/10/2018, 04/13/2018, 04/05/2018, 04/10/2018, "
30:22.5,30:22.5,00:13:33:fa:b9:f7,PLDTHOMEDSL,WPA2/WPA,-85,1,Baudtec,Broadband,14.64631,121.059222,4,"04/10/2018, 03/14/2018, 04/05/2018, "
18:40.4,18:40.4,cc:06:77:60:25:f0,NEBRIJA PLDT WIFI,WPA2,-79,7,Fiberhom,Fiber,14.64633,121.059478,3,"03/14/2018, 03/22/2018, 04/03/2018, "
18:40.5,18:40.5,cc:06:77:60:25:f1,NEBRIJA PLDT WIFI,WPA2,-75,7,Fiberhom,Fiber,14.64633,121.059478,3,"03/14/2018, 03/22/2018, 04/03/2018, "
07:03.1,07:03.1,00:13:33:df:9b:b8,PLDTHOMEDSL,WPA2/WPA,-51,11,Baudtec,Broadband,14.64634,121.059177,33,"03/14/2018, 03/22/2018, 04/02/2018, 04/03/2018, 04/05/2018, 04/13/2018, 04/10/2018, "
52:42.3,52:42.3,bc:98:89:9c:f0:e0,PLDTHOMEFIBRbye20mbps,WPA2/WPA,-81,9,Fiberhom,Fiber,14.646247,121.059103,4,"04/05/2018, 04/03/2018, 04/05/2018, "
4/5/2018 12:51,16:51.4,f0:98:38:07:ce:cc,HUAWEI-sJ8b,WPA2/WPA,-60,9,HuaweiTe,Unidentified,14.646345,121.05929,39,"04/03/2018, 04/05/2018, 03/14/2018, 04/02/2018, 04/13/2018, 04/03/2018, 04/10/2018, 03/22/2018, "
4/5/2018 14:19,08:10.0,f0:98:38:3e:1f:34,UITC-OFFICE,WPA2/WPA,-63,4,HuaweiTe,Unidentified,14.646288,121.059463,20,"04/03/2018, 03/22/2018, 04/03/2018, 04/05/2018, "
30:35.9,30:35.9,30:b5:c2:b5:33:12,FatPipe@BosCoffee,OPN,-73,13,Tp-LinkT,Unidentified,14.646157,121.059723,5,"03/22/2018, 03/14/2018, 03/22/2018, "
47:02.3,47:02.3,94:a7:b7:26:4d:f6,bayanDSLWIFI_4DF6,WPA2/WPA,-54,10,Zte,Unidentified,14.646318,121.059678,26,"04/03/2018, 04/05/2018, 04/02/2018, 03/14/2018, 04/03/2018, 03/22/2018, "
47:07.4,47:07.4,fa:8f:ca:50:af:9a,xNonex,OPN,-82,1,None,Unidentified,14.646235,121.059952,1,"04/02/2018, "
34:50.9,34:50.9,00:13:33:e1:63:df,PLDTHOMEDSL,WPA2/WPA,-53,11,Baudtec,Broadband,14.6463,121.059592,56,"03/22/2018, 04/05/2018, 03/14/2018, 03/22/2018, 04/02/2018, 04/03/2018, 04/13/2018, 04/10/2018, "
34:52.2,34:52.2,14:b7:f8:0b:38:33,Chibutt,WPA2/WPA,-57,11,Technico,Unidentified,14.646287,121.059657,22,"04/02/2018, 04/03/2018, "
18:46.8,18:46.8,70:5a:9e:84:02:80,MariaClare,WPA2/WPA,-62,11,Technico,Unidentified,14.646228,121.059638,21,"04/03/2018, 04/02/2018, 04/03/2018, 03/14/2018, 03/22/2018, "
18:49.3,18:49.3,84:9f:b5:3e:81:8c,wifidental,WPA2,-62,1,HuaweiTe,Unidentified,14.64624,121.059643,14,"03/14/2018, 04/05/2018, 03/22/2018, 04/03/2018, "
18:49.8,18:49.8,bc:c0:0f:1f:c2:f0,PLDTHOMEFIBRfc2f0,WPA2/WPA,-79,1,Fiberhom,Fiber,14.64624,121.059643,4,"03/22/2018, 04/03/2018, "
34:56.5,34:56.5,cc:06:77:70:3f:30,PLDTHOMEFIBR03f30,WPA2/WPA,-76,1,Fiberhom,Fiber,14.646205,121.059942,3,"04/03/2018, 04/05/2018, "
36:55.4,36:55.4,4c:f9:5d:85:ae:30,HUAWEI-xQ2h,WPA2/WPA,-95,6,HuaweiTe,Unidentified,14.64618,121.059905,1,"04/03/2018, "
50:15.9,50:15.9,94:46:96:1d:46:ce,PLDTHOMEDSLUJU40,WPA2/WPA,-54,11,Baudtec,Broadband,14.646255,121.059537,46,"03/14/2018, 04/05/2018, 04/02/2018, 04/03/2018, 03/22/2018, "
52:30.5,52:30.5,08:10:74:61:0e:4a,daddy_shiony,WPA2/WPA,-59,1,None,Unidentified,14.646093,121.059687,16,"04/03/2018, 04/05/2018, "
4/5/2018 12:51,16:39.7,e0:8e:3c:2d:fa:d5,bayanDSLWIFI_FAD5,WPA2/WPA,-52,1,AztechEl,Unidentified,14.646275,121.05959,70,"04/05/2018, 03/14/2018, 04/03/2018, 03/22/2018, 04/02/2018, 04/05/2018, 04/13/2018, 04/10/2018, "
4/5/2018 12:50,15:32.8,cc:06:77:6e:cf:08,PLDTHOMEFIBRecf08,WPA2/WPA,-64,7,Fiberhom,Fiber,14.646272,121.05961,28,"04/02/2018, 04/03/2018, 03/14/2018, 03/22/2018, 04/05/2018, "
4/5/2018 12:50,15:31.4,74:cc:39:ca:35:38,PLDTHOMEFIBRa3538,WPA2/WPA,-74,6,Fiberhom,Fiber,14.646277,121.059578,9,"03/22/2018, 04/03/2018, 04/05/2018, "
4/5/2018 12:51,16:30.7,aa:a6:68:33:72:2e,mojang,WPA2/WPA,-71,6,None,Unidentified,14.646192,121.059827,2,"04/05/2018, "
4/5/2018 12:50,15:36.5,b6:4e:26:4c:0f:dd,TFMGT Office_Guest,WPA2/WPA,-75,10,None,Unidentified,14.646238,121.059735,28,"04/02/2018, 03/14/2018, 04/05/2018, 04/03/2018, 03/22/2018, "
4/5/2018 12:50,15:37.2,e4:7d:eb:03:22:2c,Aircast_Wifi_44,WPA2,-74,11,Shanghai,Unidentified,14.646228,121.059773,24,"04/03/2018, 04/05/2018, 03/14/2018, 04/02/2018, 04/03/2018, 03/22/2018, 04/10/2018, "
4/5/2018 12:51,16:34.9,90:61:0c:3a:77:0d,Samgyup Maginhawa,WPA2/WPA,-65,11,FidaInte,Unidentified,14.646237,121.059707,12,"04/03/2018, 03/22/2018, 04/02/2018, 04/03/2018, 04/05/2018, "
4/5/2018 12:50,15:41.6,70:5a:9e:92:6f:f4,SKYbroadband6FF1,WPA2/WPA,-67,12,Technico,Broadband,14.646188,121.059922,25,"04/05/2018, 04/03/2018, 03/14/2018, 04/05/2018, 03/22/2018, 04/02/2018, "
4/5/2018 14:19,08:15.1,cc:06:77:6e:cd:90,PLDTHOMEFIBRecd90,WPA2/WPA,-68,6,Fiberhom,Fiber,14.646205,121.059745,23,"03/22/2018, 03/14/2018, 04/03/2018, 04/05/2018, 04/02/2018, "
4/5/2018 14:19,08:17.7,70:5a:0f:58:c6:f9,DIRECT-F8-HP DeskJet 5820 series,WPA2,-85,8,HewlettP,Not an AP,14.646172,121.05982,3,"04/05/2018, "
50:33.7,50:33.7,b0:4e:26:4c:12:53,TFMGT Office,WPA2/WPA,-70,10,Tp-LinkT,Unidentified,14.646165,121.060187,53,"04/05/2018, 04/02/2018, 04/03/2018, 03/14/2018, 04/05/2018, 03/22/2018, 04/10/2018, "
50:33.8,50:33.8,b6:4e:26:4c:12:53,TFMGT Office_Guest,WPA2/WPA,-69,10,None,Unidentified,14.646165,121.060187,50,"03/14/2018, 03/22/2018, 04/05/2018, 04/02/2018, 04/03/2018, 04/10/2018, "
50:34.8,50:34.8,b0:4e:26:4c:0f:dd,TFMGT Office,WPA2/WPA,-75,10,Tp-LinkT,Unidentified,14.646148,121.060235,18,"04/03/2018, 04/05/2018, 03/22/2018, 04/03/2018, "
50:31.9,50:31.9,74:cc:39:bb:51:60,PLDTHOMEFIBRb5160,WPA2/WPA,-75,9,Fiberhom,Fiber,14.646185,121.0601,26,"04/05/2018, 04/03/2018, 04/05/2018, 03/14/2018, 04/10/2018, 03/22/2018, "
06:01.8,06:01.8,f0:98:38:f9:14:28,Fiber200,WPA2/WPA,-48,8,HuaweiTe,Unidentified,14.645943,121.060365,25,"04/03/2018, 03/14/2018, 03/22/2018, 04/03/2018, 04/05/2018, "
50:31.5,50:31.5,b6:4e:26:4c:0e:e3,TFMGT Office_Guest,WPA2/WPA,-72,10,None,Unidentified,14.646185,121.0601,26,"04/05/2018, 04/03/2018, 04/05/2018, 04/02/2018, 03/14/2018, 03/22/2018, "
06:05.3,06:05.3,cc:1a:fa:97:cf:b8,bayanDSL,WPA,-56,11,Zte,Unidentified,14.646007,121.060258,20,"03/22/2018, 04/03/2018, 04/05/2018, 04/02/2018, "
50:35.0,50:35.0,ba:4e:26:4c:0f:dd,xNonex,WPA2,-75,10,None,Unidentified,14.646148,121.060235,24,"04/03/2018, 03/14/2018, 03/22/2018, 04/03/2018, 04/05/2018, "
50:35.0,50:35.0,00:13:33:e1:c9:15,PLDTHOMEDSL,WPA2/WPA,-59,11,Baudtec,Broadband,14.646148,121.060235,22,"03/14/2018, 04/02/2018, 04/03/2018, 04/05/2018, "
4/5/2018 12:50,15:53.5,74:cc:39:bb:7e:50,Anytime Fitness Maginhawa,WPA2/WPA,-74,7,Fiberhom,Fiber,14.64608,121.060272,40,"04/03/2018, 04/02/2018, 03/14/2018, 03/22/2018, 04/03/2018, 04/05/2018, 04/10/2018, "
4/5/2018 12:50,16:22.1,8c:68:c8:c0:0f:ae,bayanDSLWIFI_0FAE,WPA2/WPA,-52,1,None,Unidentified,14.646072,121.06022,63,"03/22/2018, 04/03/2018, 04/05/2018, 04/02/2018, 04/10/2018, "
4/5/2018 12:50,16:08.0,ac:86:74:4a:09:53,xNonex,WPA2/WPA,-56,5,OpenMesh,Unidentified,14.645998,121.060417,33,"04/03/2018, 04/05/2018, 03/14/2018, 03/22/2018, 04/02/2018, 04/03/2018, "
4/5/2018 12:50,16:08.1,ac:86:74:4a:09:52,CloudTrax,OPN,-58,5,OpenMesh,Unidentified,14.645998,121.060417,34,"04/03/2018, 04/05/2018, 03/14/2018, 03/22/2018, 04/02/2018, 04/03/2018, "
4/5/2018 12:50,16:10.2,98:e7:f4:7a:af:e1,DIRECT-E0-HP DeskJet 5820 series,WPA2,-68,6,HewlettP,Not an AP,14.645998,121.060417,7,"04/05/2018, 03/14/2018, 04/05/2018, "
4/5/2018 12:50,15:55.3,dc:09:4c:14:29:cf,Monmon,WPA2/WPA,-63,9,HuaweiTe,Unidentified,14.646057,121.060335,25,"04/05/2018, 04/03/2018, 04/05/2018, 03/14/2018, 03/22/2018, 04/02/2018, "
4/5/2018 12:50,16:00.7,c0:56:27:a9:cf:1d,QuickleanMaginhawa2,WPA2,-66,10,BelkinIn,Unidentified,14.64601,121.060417,23,"04/05/2018, 04/03/2018, 04/05/2018, 03/14/2018, 04/02/2018, 03/22/2018, "
4/5/2018 12:50,16:00.1,e0:8e:3c:21:45:ff,bayanDSLWIFI_45FF,WPA2/WPA,-65,11,AztechEl,Unidentified,14.64601,121.060417,18,"04/03/2018, 04/05/2018, 03/14/2018, 03/22/2018, 04/02/2018, 04/03/2018, "
4/5/2018 12:50,16:15.2,c0:56:27:90:c5:57,PDLAW,WPA2,-62,10,BelkinIn,Unidentified,14.645998,121.060417,32,"04/02/2018, 04/03/2018, 04/05/2018, 04/10/2018, 03/14/2018, 03/22/2018, "
4/5/2018 12:50,15:57.5,5c:54:6d:43:5b:10,55TINTA,WPA2/WPA,-78,10,HuaweiTe,Unidentified,14.646032,121.060382,7,"04/03/2018, 04/05/2018, "
4/5/2018 13:42,31:38.6,ba:4e:26:4c:12:53,xNonex,WPA2,-69,10,None,Unidentified,14.646098,121.060175,50,"03/22/2018, 04/05/2018, 04/02/2018, 04/03/2018, 03/14/2018, 03/22/2018, 04/10/2018, "
4/5/2018 13:42,31:37.2,74:cc:39:bb:51:38,AFMaginhawaOffice,WPA2/WPA,-74,8,Fiberhom,Fiber,14.646108,121.060093,48,"04/03/2018, 04/05/2018, 04/02/2018, 04/03/2018, 03/14/2018, 04/10/2018, 03/22/2018, "
4/5/2018 13:42,31:40.6,ba:4e:26:4c:0e:e3,xNonex,WPA2,-71,10,None,Unidentified,14.64607,121.060262,19,"04/05/2018, 04/03/2018, 04/05/2018, 04/02/2018, 03/14/2018, 03/22/2018, "
4/5/2018 13:42,31:40.4,b0:4e:26:4c:0e:e3,TFMGT Office,WPA2/WPA,-70,10,Tp-LinkT,Unidentified,14.64607,121.060262,18,"04/05/2018, 04/03/2018, 04/05/2018, 04/02/2018, 03/14/2018, 03/22/2018, "
4/5/2018 14:19,08:37.5,ac:f9:70:ec:2d:e0,HUAWEI-U8YK,WPA2/WPA,-46,8,HuaweiTe,Unidentified,14.646067,121.060342,43,"04/05/2018, 04/03/2018, 04/05/2018, 03/22/2018, 04/02/2018, 03/14/2018, "
4/5/2018 13:42,31:41.1,60:83:34:dd:b5:51,B315_DB551,WPA2/WPA,-88,11,HuaweiTe,Unidentified,14.64607,121.060262,1,"04/05/2018, "
4/5/2018 14:19,08:33.3,9c:6f:52:34:ff:b7,Fatpipe@Moonleaf,WPA2/WPA,-56,2,Zte,Unidentified,14.64611,121.060222,14,"04/03/2018, 03/14/2018, 03/22/2018, 04/03/2018, 04/05/2018, 04/02/2018, "
4/5/2018 14:19,08:26.6,d0:b2:c4:56:d4:6b,redcorner,WPA2/WPA,-74,1,Technico,Unidentified,14.646138,121.060057,6,"04/05/2018, 03/14/2018, 04/03/2018, 04/05/2018, "
4/5/2018 14:19,08:33.6,9c:6f:52:34:ff:b6,Zentea,WPA2/WPA,-54,2,Zte,Unidentified,14.64611,121.060222,15,"03/14/2018, 03/22/2018, 04/03/2018, 04/05/2018, "
4/5/2018 14:19,08:33.7,9c:6f:52:34:ff:b9,xNonex,WPA2/WPA,-56,2,Zte,Unidentified,14.64611,121.060222,15,"04/03/2018, 03/14/2018, 03/22/2018, 04/03/2018, 04/05/2018, "
4/5/2018 14:07,57:06.2,ac:86:74:4a:09:57,�$,WPA2,-59,5,OpenMesh,Unidentified,14.646107,121.060202,20,"04/03/2018, 04/05/2018, 03/14/2018, 03/22/2018, 04/02/2018, 04/03/2018, "
4/5/2018 13:43,32:59.0,70:8b:cd:b2:7b:60,none,none,-82,1,none,Unidentified,14.645918,121.060325,1,"04/05/2018, "
4/5/2018 14:19,08:25.9,00:13:33:c0:57:33,PLDTHOMEDSL,WPA2/WPA,-72,11,Baudtec,Broadband,14.646143,121.060037,13,"04/03/2018, 04/05/2018, 04/02/2018, 04/03/2018, "
4/5/2018 14:19,08:23.4,00:18:4d:95:5d:b0,MRS,WPA,-79,11,Netgear,Unidentified,14.646153,121.059992,4,"03/14/2018, 04/03/2018, 04/05/2018, "
4/5/2018 14:31,20:18.1,ae:5f:3e:57:4c:f4,MaginhawaHighStreet,WPA2,-56,6,None,Unidentified,14.646098,121.060163,14,"03/22/2018, 04/05/2018, 04/03/2018, "
47:39.8,47:39.8,00:13:33:e3:b0:3b,PLDTHOMEDSL,WPA2/WPA,-68,11,Baudtec,Broadband,14.646197,121.060845,3,"04/05/2018, 04/02/2018, "
47:39.8,47:39.8,00:13:33:ea:87:f5,PLDTHOMEDSL,WPA2/WPA,-57,11,Baudtec,Broadband,14.646197,121.060845,3,"04/05/2018, 04/02/2018, "
47:40.9,47:40.9,00:13:33:c6:d0:da,PLDTHOMEDSL,WPA2/WPA,-67,11,Baudtec,Broadband,14.646305,121.060837,1,"04/02/2018, "
50:40.5,50:40.5,e0:8e:3c:21:d1:67,bayanDSLWIFI_D167,WPA2/WPA,-80,1,AztechEl,Unidentified,14.64604,121.060463,10,"04/05/2018, 04/03/2018, 03/22/2018, 04/05/2018, "
4/5/2018 14:09,58:35.5,5c:6a:80:1a:25:c6,SNOW CREME,WPA2/WPA,-53,13,ZyxelCom,Unidentified,14.645917,121.060572,57,"04/05/2018, 04/03/2018, 04/05/2018, 03/22/2018, 04/02/2018, 03/14/2018, "
4/5/2018 14:31,20:54.6,0e:41:58:00:9f:ef,Wireless-N ext 1,WPA,-83,6,None,Unidentified,14.645993,121.061098,9,"04/05/2018, 04/13/2018, 03/22/2018, 04/05/2018, 04/02/2018, "
4/5/2018 14:31,20:56.0,00:24:01:b8:d1:9d,FRANCISCO-PC_Network,WPA2,-74,6,D-Link,Unidentified,14.646045,121.061088,4,"04/02/2018, 04/05/2018, "
17:48.6,17:48.6,00:13:33:ef:dd:be,PLDTHOMEDSL,WPA2/WPA,-55,10,Baudtec,Broadband,14.645738,121.057202,10,"03/22/2018, 04/02/2018, 04/05/2018, 04/10/2018, 04/13/2018, "
17:48.6,17:48.6,00:13:33:ef:dd:bf,xNonex,WPA2,-61,10,Baudtec,Unidentified,14.645738,121.057202,11,"03/22/2018, 04/02/2018, 04/05/2018, 04/10/2018, 04/13/2018, "
52:19.8,52:19.8,bc:c0:0f:7b:54:48,FIBERHOME_b5448,WPA2/WPA,-77,10,Fiberhom,Fiber,14.645882,121.057252,2,"03/22/2018, "
17:47.1,17:47.1,fc:8b:97:27:88:8b,PLDTMyDSL,WPA2/WPA,-72,11,Shenzhen,Broadband,14.645633,121.057212,6,"03/22/2018, 04/13/2018, 04/02/2018, "
17:48.7,17:48.7,48:00:33:fc:49:f3,404 Wi-Fi Unavailable,WPA2/WPA,-66,11,Technico,Unidentified,14.645738,121.057202,6,"03/22/2018, 04/10/2018, 04/13/2018, 04/02/2018, "
52:20.0,52:20.0,00:11:22:10:cf:6c,HOMEDSL_plus,WPA2/WPA,-86,10,Cimsys,Unidentified,14.645882,121.057252,2,"04/02/2018, 03/22/2018, "
52:21.3,52:21.3,c0:56:27:d3:db:d1,Velicaria,WPA2/WPA,-84,13,BelkinIn,Unidentified,14.64584,121.057252,4,"04/02/2018, 03/22/2018, 04/02/2018, "
52:21.3,52:21.3,c2:56:27:d3:db:d2,Velicaria-Guest,OPN,-83,13,None,Unidentified,14.64584,121.057252,4,"04/02/2018, 03/22/2018, 04/02/2018, "
52:22.8,52:22.8,bc:c0:0f:7b:74:00,FIBERHOME_b7400,WPA2/WPA,-77,1,Fiberhom,Fiber,14.645748,121.057252,5,"03/22/2018, 04/02/2018, 04/13/2018, "
52:23.5,52:23.5,fc:b4:e6:a8:fc:09,SKYbroadband4111,WPA2/WPA,-75,1,AskeyCom,Broadband,14.645705,121.05725,3,"03/22/2018, 04/02/2018, "
52:25.9,52:25.9,4c:f9:5d:85:a7:d0,QEC,WPA2/WPA,-83,3,HuaweiTe,Unidentified,14.645635,121.057242,1,"03/22/2018, "
24:00.7,24:00.7,b4:2a:0e:29:f1:8e,SKYbroadbandF18B,WPA2,-71,1,Technico,Broadband,14.645808,121.057242,7,"04/13/2018, 03/22/2018, 04/02/2018, 04/13/2018, "
24:01.1,24:01.1,fc:b4:e6:a9:13:b8,redwire,WPA2/WPA,-72,1,AskeyCom,Unidentified,14.645808,121.057242,6,"03/22/2018, 04/10/2018, 04/13/2018, 04/02/2018, "
24:01.0,24:01.0,90:61:0c:3e:f8:8a,PLDTHOMEDSL63626,WPA2/WPA,-69,1,FidaInte,Broadband,14.645808,121.057242,4,"04/13/2018, 03/22/2018, 04/02/2018, "
24:02.7,24:02.7,bc:c0:0f:bf:25:30,PLDTHOMEFIBRf2530,WPA2/WPA,-74,2,Fiberhom,Fiber,14.645695,121.057237,2,"03/22/2018, 04/02/2018, "
24:02.7,24:02.7,54:be:f7:3e:53:5f,5de260,WPA2/WPA,-85,1,Pegatron,Unidentified,14.645695,121.057237,2,"04/02/2018, "
4/13/2018 14:44,32:08.4,00:13:33:ef:dd:c0,PLDTHOMEDSL,WPA2,-64,11,Baudtec,Broadband,14.645635,121.057245,1,"04/13/2018, "
4/13/2018 14:44,32:09.2,08:95:2a:e4:82:a2,SKYbroadband54F3,WPA2/WPA,-70,11,Technico,Broadband,14.645692,121.057245,2,"04/05/2018, 04/13/2018, "
4/10/2018 17:57,12:52.4,36:57:60:ae:92:08,HomeBro_ULTERA,WPA2/WPA,-88,1,None,Mobile broadband,14.64585,121.058478,3,"04/10/2018, 04/13/2018, 03/22/2018, "
4/10/2018 17:57,12:52.9,e0:8e:3c:2a:07:e0,Aztech5068_A07E0,WPA,-87,1,AztechEl,Unidentified,14.64585,121.058478,1,"04/10/2018, "
4/10/2018 17:57,12:53.0,62:6d:c7:38:ca:25,DIRECT-vH-BRAVIA,WPA2,-88,1,None,Unidentified,14.64585,121.058478,1,"04/10/2018, "
4/5/2018 13:15,40:30.5,14:b7:f8:0b:44:97,SKYbroadband4494,WPA2/WPA,-63,1,Technico,Broadband,14.645802,121.058723,15,"03/14/2018, 04/02/2018, 04/03/2018, 04/13/2018, 04/10/2018, 04/05/2018, "
4/5/2018 13:15,40:39.8,36:68:95:5d:fc:62,DIRECT-6y-BRAVIA,WPA2,-79,7,None,Unidentified,14.645555,121.058743,2,"04/05/2018, "
4/5/2018 13:15,40:30.9,00:0c:43:30:50:08,TELPAD HC7,WPA2/WPA,-87,1,RalinkTe,Unidentified,14.645792,121.058755,4,"04/13/2018, 04/10/2018, 04/05/2018, 04/13/2018, "
4/5/2018 13:15,40:36.5,a0:f3:c1:fb:66:dc,PINAS,WPA2/WPA,-62,4,Tp-LinkT,Unidentified,14.645692,121.058787,7,"04/10/2018, 04/05/2018, 04/10/2018, "
4/5/2018 13:15,40:37.2,18:a3:e8:1e:a2:10,PLDTHOMEFIBR_1ea210,WPA2/WPA,-67,7,Fiberhom,Fiber,14.645655,121.058775,13,"04/05/2018, 04/10/2018, 04/13/2018, "
4/10/2018 17:57,12:46.3,70:5a:9e:41:1f:16,Avies Friend,WPA2/WPA,-66,11,Technico,Unidentified,14.645807,121.058772,7,"04/10/2018, 04/13/2018, 04/05/2018, "
4/10/2018 17:57,12:46.8,94:a7:b7:26:48:d0,bayanDSLWIFI_48D0,WPA2/WPA,-63,11,Zte,Unidentified,14.645807,121.058772,11,"04/10/2018, 04/13/2018, 04/05/2018, 04/10/2018, "
4/10/2018 17:49,03:57.8,94:44:52:c2:20:9b,belkin.599b,WPA2/WPA,-63,1,BelkinIn,Unidentified,14.64577,121.058913,10,"04/05/2018, 04/13/2018, 04/10/2018, "
4/10/2018 18:03,18:54.6,48:00:33:62:34:51,SKYbroadband344E,WPA2/WPA,-65,1,Technico,Broadband,14.645865,121.059018,7,"04/10/2018, 04/05/2018, 04/10/2018, "
4/10/2018 17:57,12:46.1,78:c1:a7:02:90:f8,BEBESHKA,WPA,-72,11,Zte,Unidentified,14.645827,121.05879,7,"04/10/2018, 04/13/2018, 04/05/2018, "
4/10/2018 17:57,12:46.4,14:1f:78:c3:c9:56,Belle Wifi,WPA2,-81,11,SamsungE,Phone,14.645807,121.058772,3,"04/10/2018, "
4/10/2018 17:57,12:49.6,fc:8b:97:ec:1f:30,PLDTMyDSLanonuevo,WPA2/WPA,-61,11,Shenzhen,Broadband,14.6458,121.058657,9,"04/05/2018, 04/10/2018, 04/13/2018, "
4/10/2018 17:57,12:50.1,00:90:a9:10:93:eb,CalataganPot,WPA2,-73,11,WesternD,Unidentified,14.6458,121.058657,18,"03/14/2018, 03/22/2018, 04/03/2018, 04/05/2018, 04/10/2018, 04/13/2018, "
4/13/2018 13:45,33:06.9,50:09:59:85:97:e9,SKYbroadband97E6,WPA2/WPA,-76,1,Technico,Broadband,14.645873,121.058705,7,"04/13/2018, 04/10/2018, 04/05/2018, 04/13/2018, "
4/13/2018 13:45,33:07.1,ec:08:6b:4f:57:ad,arravanqc,WPA2/WPA,-66,1,Tp-LinkT,Unidentified,14.645883,121.058652,7,"04/05/2018, 04/10/2018, 04/13/2018, "
4/10/2018 18:04,19:00.0,74:cc:39:ba:a8:f0,PLDTHOMEFIBRaa8f0,WPA2/WPA,-67,7,Fiberhom,Fiber,14.645748,121.059387,5,"04/03/2018, 04/10/2018, "
4/10/2018 17:48,03:31.1,cc:50:0a:5f:eb:00,PLDTHOMEFIBRfeb00,WPA2/WPA,-62,7,Fiberhom,Fiber,14.645637,121.059387,17,"04/10/2018, 04/05/2018, 04/13/2018, 04/10/2018, "
4/10/2018 18:06,21:04.2,e0:8e:3c:21:f6:a7,bayanDSLWIFI_F6A7,WPA2/WPA,-74,11,AztechEl,Unidentified,14.64563,121.059458,6,"04/10/2018, 04/13/2018, "
4/10/2018 18:06,21:09.6,10:bf:48:b2:90:9c,PRV-Residence US,WPA2/WPA,-65,1,AsustekC,Unidentified,14.645747,121.059065,9,"04/13/2018, 04/10/2018, 04/05/2018, 04/13/2018, "
