Last Updt,Last Time,MAC,SSID,Encryption,Channel,Latitude,Longitude
2017-07-29 21:00:00,2017-07-29 21:00:00,5c:f2:86:25:66:6b,SmartBro,wpa2,6,14.646698,121.05839539
2017-03-03 15:00:00,2017-03-03 15:00:00,5c:f2:86:25:73:7a,bunny,wpa2,9,14.6468811,121.05799866
2017-10-26 14:00:00,2017-10-26 14:00:00,5c:f2:86:25:aa:c4,Connecting...,wpa2,7,14.64587688,121.06303406
2017-05-07 13:00:00,2017-05-07 13:00:00,5c:f2:86:25:bd:ba,KP,wpa2,8,14.6478653,121.06404114
2017-03-03 15:00:00,2017-03-03 15:00:00,5c:f2:86:25:c6:25,deepdream,wpa2,7,14.64635849,121.0589447
2017-06-09 13:00:00,2017-06-09 13:00:00,5c:f2:86:25:f7:49,Blackavanza,wpa2,8,14.64763641,121.06452179
2017-03-15 05:00:00,2017-03-15 05:00:00,5c:f2:86:26:c6:1c,Globe_LTE MIFI_C61C,wpa2,6,14.64740467,121.06281281
2017-04-04 12:00:00,2017-04-04 12:00:00,60:02:92:4c:e7:1d,ad4b84,wpa2,1,14.64677811,121.06005859
2017-09-21 13:00:00,2017-09-21 13:00:00,5a:8b:f3:70:7b:30,PLDTMyDSLBiz3MobileWiFi-62EA,wpa,11,14.64750004,121.06364441
2017-09-21 13:00:00,2017-09-21 13:00:00,5a:8b:f3:70:7b:33,PLDTMyDSLBiz3,wpa2,11,14.64894295,121.06447601
2017-10-17 12:00:00,2017-10-17 12:00:00,5c:a8:6a:df:3c:b9,Police Clearance Section,wpa2,10,14.64678383,121.05229187
2017-03-09 10:00:00,2017-03-09 10:00:00,5c:a8:6a:e0:13:21,Deng,wpa2,5,14.64853191,121.06245422
2017-01-21 08:00:00,2017-01-21 08:00:00,74:a5:28:13:46:01,HUAWEI-E5330-4601,wpa2,11,14.64807701,121.06409454
2017-10-26 14:00:00,2017-10-26 14:00:00,90:61:0c:2e:d5:16,PLDTHOMEDSL54550,wpa2,11,14.64631653,121.06087494
2017-07-29 21:00:00,2017-07-29 21:00:00,90:61:0c:2d:de:f3,Negative Space Cafe,wpa2,11,14.64695263,121.05791473
2017-03-11 14:00:00,2017-03-11 14:00:00,90:61:0c:2e:a5:18,PLDTHOMEDSL42264,wpa2,11,14.64996815,121.06233215
2017-03-03 15:00:00,2017-03-03 15:00:00,90:61:0c:16:ba:84,PLDTMyDSL_Obet Pisonet,wpa2,11,14.64688873,121.06257629
2017-07-29 21:00:00,2017-07-29 21:00:00,68:72:51:6c:52:4a,None,wpa2,12,14.64609814,121.06231689
2017-03-11 14:00:00,2017-03-11 14:00:00,68:7f:74:08:79:0a,Osec,wpa2,1,14.64968872,121.06157684
2017-07-15 09:00:00,2017-07-15 09:00:00,f0:25:b7:0c:e8:96,Galaxy Note 3,wpa2,11,14.6462841,121.05964661
2017-07-29 21:00:00,2017-07-29 21:00:00,90:61:0c:11:8d:26,PLDTMyDSL,wpa2,11,14.64642906,121.0589447
2017-10-26 14:00:00,2017-10-26 14:00:00,90:61:0c:11:f8:33,PLDTMyDSL3DogsFran,wpa2,11,14.64634514,121.06277466
2017-10-26 14:00:00,2017-10-26 14:00:00,90:61:0c:12:02:8b,None,wpa2,11,14.64613342,121.06283569
2017-05-07 13:00:00,2017-05-07 13:00:00,90:61:0c:0e:54:ad,PLDTMyDSLbrgyUPcampus,wpa2,1,14.64751244,121.06387329
2017-04-04 12:00:00,2017-04-04 12:00:00,90:61:0c:0e:b4:cc,PLDTMyDSL,wpa2,11,14.64662647,121.05973053
2017-07-29 21:00:00,2017-07-29 21:00:00,6a:bf:6b:4e:f6:a5,Louie T.?s iPhone,wpa2,6,14.64630604,121.0598526
2017-04-04 12:00:00,2017-04-04 12:00:00,58:70:c6:fd:81:b8,avanza_dashcam,wpa2,5,14.64680099,121.05974579
2017-05-07 13:00:00,2017-05-07 13:00:00,94:46:96:17:00:8d,BlueZoom,wpa2,11,14.64712524,121.06222534
2017-07-29 21:00:00,2017-07-29 21:00:00,94:46:96:18:04:4c,HulaanMoPasswordKo,wpa2,1,14.64696312,121.06249237
2017-05-07 13:00:00,2017-05-07 13:00:00,94:46:96:18:f4:ce,PLDTHOMEDSL4D4H0,wpa2,2,14.64757252,121.06360626
2017-07-15 09:00:00,2017-07-15 09:00:00,94:46:96:19:28:27,PLDTHOMEDSLHQHK0,wpa2,1,14.64687729,121.06226349
2017-09-21 13:00:00,2017-09-21 13:00:00,94:46:96:19:6c:10,PLDTHOMEDSL_CRES,wpa2,7,14.64748573,121.06409454
2017-10-26 14:00:00,2017-10-26 14:00:00,94:46:96:1d:43:c2,PLDTHOMEDSLMRMC0,wpa2,7,14.64618397,121.06279755
2017-07-29 21:00:00,2017-07-29 21:00:00,94:46:96:1d:46:ce,PLDTHOMEDSLUJU40,wpa2,1,14.64635754,121.05944824
2017-10-26 14:00:00,2017-10-26 14:00:00,94:46:96:1d:4a:ed,PLDTHOMEDSL3P3P0,wpa2,1,14.64644909,121.06280518
2017-06-09 13:00:00,2017-06-09 13:00:00,94:46:96:1e:9c:e0,PLDTHOMEDSLGNGS0,wpa2,11,14.6490736,121.05758667
2017-10-26 14:00:00,2017-10-26 14:00:00,94:46:96:0e:28:69,PLDTHOMEDSLanamaria,wpa2,2,14.64717579,121.06269836
2017-06-09 13:00:00,2017-06-09 13:00:00,94:46:96:13:ab:5b,PLDTHOMEDSLN9N90,wpa2,11,14.64883518,121.05742645
2017-04-04 12:00:00,2017-04-04 12:00:00,94:a7:b7:26:4f:b2,bayanDSLWIFI_4FB2,wpa2,2,14.64657688,121.05923462
2017-07-29 21:00:00,2017-07-29 21:00:00,4c:f9:5d:85:9a:fc,RBCTY1,wpa2,9,14.64797115,121.05710602
2017-06-09 13:00:00,2017-06-09 13:00:00,4c:f9:5d:85:c1:70,nextpagestudios,wpa2,4,14.64678764,121.05805969
2017-06-09 13:00:00,2017-06-09 13:00:00,50:09:59:db:10:56,SKYbroadband1053,wpa2,11,14.65063381,121.05734253
2017-11-12 16:00:00,2017-07-15 09:00:00,24:df:6a:b3:e3:6a,HUAWEI-E5330-E36A,wpa2,1,14.64629936,121.05957031
2017-02-23 12:00:00,2017-02-23 12:00:00,6e:72:e7:db:c1:24,BLUE BETTY,wpa2,1,14.64841175,121.05975342
2017-07-15 09:00:00,2017-07-15 09:00:00,6e:74:bf:b1:e3:74,Virus,wpa2,1,14.6463089,121.05957031
2017-05-07 13:00:00,2017-05-07 13:00:00,58:6d:8f:08:9a:37,FunnyHorse,wpa2,6,14.65142345,121.06358337
2017-03-06 02:00:00,2017-03-06 02:00:00,6e:94:f8:ca:4f:80,Maria Elizabeth,wpa2,6,14.65045643,121.05917358
2017-07-29 21:00:00,2017-07-29 21:00:00,84:38:38:ae:37:ba,ElwinGalaxyS5,wpa2,11,14.64654064,121.05905151
2017-02-26 18:00:00,2017-02-26 18:00:00,6c:f3:73:55:75:00,j.coconut,wpa2,6,14.6487112,121.05957794
2017-06-09 13:00:00,2017-06-09 13:00:00,88:de:a9:db:da:7b,None,wpa2,9,14.6507225,121.05728149
2017-10-26 14:00:00,2017-10-26 14:00:00,8c:25:05:2e:69:a2,HUAWEI-69A2,wpa2,1,14.64683628,121.06266022
2017-02-22 23:00:00,2017-02-22 23:00:00,8c:34:fd:86:cf:8c,HUAWEI-E5330-CF8C,wpa2,10,14.65069962,121.05973053
2017-03-03 15:00:00,2017-03-03 15:00:00,9c:a9:e4:9a:f9:ef,NAHDALSNEHPETS,wpa2,6,14.6470871,121.06376648
2017-07-29 21:00:00,2017-07-29 21:00:00,84:16:f9:ed:66:3c,TD-W8901N_D663C,wpa2,1,14.64696884,121.05778503
2017-03-03 12:00:00,2017-03-03 12:00:00,9c:c1:72:c0:32:0e,HUAWEI-E5330-320E,wpa2,5,14.64691448,121.05794525
2017-03-21 06:00:00,2017-03-21 06:00:00,9a:0c:a5:bb:03:6e,mike hotspot,wpa2,1,14.64728546,121.06252289
2017-07-29 21:00:00,2017-07-29 21:00:00,7c:05:07:22:78:08,A TASTE OF HEAVEN,wpa2,1,14.64823532,121.06065369
2017-05-07 13:00:00,2017-05-07 13:00:00,88:61:5a:00:06:93,Meron_LYTV_000693,wep,6,14.64742184,121.0641098
2017-07-29 21:00:00,2017-07-29 21:00:00,7a:e8:b6:d4:11:58,uFi_D41158,wpa2,11,14.64571953,121.0606842
2017-10-26 14:00:00,2017-10-26 14:00:00,94:a7:b7:26:69:9d,ketchum,wpa2,1,14.64613533,121.06291199
2017-04-04 12:00:00,2017-04-04 12:00:00,94:a7:b7:26:73:a3,Ernest_bayanDSLWiFi,wpa2,1,14.64852428,121.05712128
2017-05-07 13:00:00,2017-05-07 13:00:00,94:a7:b7:3d:0c:ce,bayanDSLWIFI_0CCE,wpa2,11,14.64967155,121.06228638
2017-07-29 21:00:00,2017-07-29 21:00:00,cc:1a:fa:97:cf:b8,bayanDSL,wpa,11,14.64648533,121.05939484
2017-03-26 15:00:00,2017-03-26 15:00:00,cc:1a:fa:96:fe:40,Prontera,wpa2,1,14.64764881,121.06432343
2017-01-15 15:00:00,2017-01-15 15:00:00,5c:f2:86:21:cb:ba,ICW_WiFi,wpa2,6,14.64752197,121.06399536
2017-07-15 09:00:00,2017-07-15 09:00:00,5c:f2:86:22:5b:40,Alfred,wpa2,8,14.64736271,121.06247711
2017-03-08 02:00:00,2017-03-08 02:00:00,5c:f2:86:24:cd:49,jmcruz,wpa2,6,14.64769268,121.06391144
2017-03-09 10:00:00,2017-03-09 10:00:00,5c:f2:86:24:dc:f0,SmartBro_24DCF0,wpa2,8,14.64767933,121.06419373
2017-01-15 15:00:00,2017-01-15 15:00:00,5c:f2:86:25:17:65,5stardriver,wpa2,8,14.64749622,121.06234741
2017-05-23 16:00:00,2017-04-04 12:00:00,5c:f2:86:25:4f:2d,VIVO,wpa2,7,14.64874363,121.05708313
2017-04-04 12:00:00,2017-04-04 12:00:00,5c:f2:86:25:4f:e4,SmartBro_254FE4,wpa2,7,14.64682579,121.0594101
2017-04-04 12:00:00,2017-04-04 12:00:00,5c:f2:86:25:77:b4,PepperoniPizza,wpa2,8,14.64899731,121.06442261
2017-05-07 13:00:00,2017-05-07 13:00:00,5c:f2:86:25:79:26,CCC,wpa2,6,14.64910984,121.06422424
2017-06-09 13:00:00,2017-06-09 13:00:00,5c:f2:86:25:7d:87,Avanza-E2016,wpa2,8,14.64723015,121.0578537
2017-03-03 15:00:00,2017-03-03 15:00:00,5c:f2:86:25:87:99,joannasmart,wpa2,10,14.64677429,121.06220245
2017-07-29 21:00:00,2017-07-29 21:00:00,5c:f2:86:25:c3:b1,Holla,wpa2,10,14.64653587,121.05879211
2017-07-29 21:00:00,2017-07-29 21:00:00,5c:f2:86:26:bf:65,Jasvin,wpa2,8,14.64641285,121.05937195
2017-07-29 21:00:00,2017-07-29 21:00:00,5c:f2:86:2e:e0:77,The Multiverse,wpa2,7,14.64653587,121.05879211
2017-01-12 12:00:00,2017-01-12 12:00:00,5c:f2:86:2b:8f:2d,Globe_LTE MIFI_8F2D,wpa2,9,14.64747143,121.06421661
2017-03-03 15:00:00,2017-03-03 15:00:00,5c:f2:86:2d:24:52,Globe_LTE MIFI_2452,wpa2,9,14.64672375,121.05797577
2017-03-03 12:00:00,2017-03-03 12:00:00,5c:f3:70:29:8b:3d,DrivePro50,wpa2,11,14.64737797,121.05735779
2017-03-16 16:00:00,2017-03-16 16:00:00,5c:f2:86:27:b8:b1,Morgoth,wpa2,6,14.64742565,121.06310272
2017-07-29 21:00:00,2017-07-29 21:00:00,60:31:97:13:bc:fc,PLDTMyDSLBiz5GBCFA0,wpa2,36,14.64676666,121.05812073
2017-10-17 12:00:00,2017-10-17 12:00:00,60:31:97:11:21:e5,PLDTMyDSLBiz21E40,wpa2,9,14.6470108,121.05210876
2017-01-29 18:00:00,2017-01-29 18:00:00,60:21:c0:71:20:d6,Miggylicious,wpa2,6,14.64757633,121.06220245
2017-07-15 09:00:00,2017-07-15 09:00:00,74:4a:a4:69:7b:1d,15C,wpa2,7,14.64627171,121.0621109
2017-10-26 14:00:00,2017-10-26 14:00:00,9c:6f:52:35:1b:b5,bayanDSLWIFI_1BB5,wpa2,2,14.64706421,121.06257629
2017-06-09 13:00:00,2017-06-09 13:00:00,60:02:92:4d:b9:1f,adf6c9,wpa2,1,14.65116596,121.05718994
2017-03-26 15:00:00,2017-03-26 15:00:00,98:e7:f5:a3:35:09,Globe,wpa2,8,14.64730167,121.06252289
2017-05-07 13:00:00,2017-05-07 13:00:00,98:e7:f5:93:ff:0e,Smartbro,wpa2,1,14.65039539,121.05931854
2017-07-29 21:00:00,2017-07-29 21:00:00,74:cc:39:bb:51:38,AFMaginhawaOffice,wpa2,8,14.64652157,121.06041718
2017-10-26 14:00:00,2017-10-26 14:00:00,c8:3a:35:f9:d2:30,boogle2.0,wpa2,6,14.64621067,121.0628891
2017-03-03 15:00:00,2017-03-03 15:00:00,7c:7d:3d:99:c8:c8,MeySiponSi.....,wpa2,7,14.64721107,121.05742645
2017-06-09 13:00:00,2017-06-09 13:00:00,72:70:0d:da:c9:9c,Felix?s iPhone,wpa2,1,14.64652729,121.05844879
2017-05-07 13:00:00,2017-05-07 13:00:00,70:28:8b:6d:6e:74,None,wpa2,1,14.64740849,121.06234741
2017-03-08 02:00:00,2017-03-08 02:00:00,6e:57:ca:91:cf:12,PoePhone,wpa2,1,14.64726353,121.06040192
2017-03-15 17:00:00,2017-03-15 17:00:00,a2:32:99:95:5c:02,Bwcw-Y2hhbm1hcmtjYXNhbmFyZXM,wep,6,14.64764118,121.06423187
2017-05-07 13:00:00,2017-05-07 13:00:00,70:9f:2d:a0:b1:48,bayanDSLWiFi_B148,wpa2,1,14.65024757,121.06338501
2017-05-07 13:00:00,2017-05-07 13:00:00,9c:e6:e7:ee:ba:6e,B1R3-UmVtb2xhciBGYW1pbHkuLi4u,unknown,6,14.64858341,121.06233978
2017-03-26 15:00:00,2017-03-26 15:00:00,70:9f:2d:a0:41:78,Aurora ,wpa2,1,14.64981937,121.06230164
2017-03-03 12:00:00,2017-03-03 12:00:00,7c:7d:3d:0c:b0:49,HUAWEI-E5330-B049,wpa2,1,14.64686108,121.0595932
2017-03-03 12:00:00,2017-03-03 12:00:00,cc:7b:35:cf:6b:fc,bayanDSLWiFi_6BFC,wpa2,12,14.64659786,121.05883789
2017-06-09 13:00:00,2017-06-09 13:00:00,64:d9:54:09:94:e0,None,wpa2,11,14.65116596,121.05718994
2017-01-15 15:00:00,2017-01-15 15:00:00,74:a5:28:34:88:a7,HUAWEI-E5330-88A7,wpa2,5,14.64762306,121.06330109
2017-03-26 15:00:00,2017-03-26 15:00:00,7c:c7:09:c6:3e:d3,Mitsubishi Wireless TV 327,unknown,36,14.64721775,121.06254578
2017-02-23 12:00:00,2017-02-23 12:00:00,7c:c7:09:ff:ad:33,Chevrolet,wpa2,6,14.64759541,121.06362152
2017-03-03 12:00:00,2017-03-03 12:00:00,68:05:71:5c:c1:ea,Globe Ko To!,wpa2,6,14.64761639,121.05726624
2017-06-09 13:00:00,2017-06-09 13:00:00,c8:3a:35:33:fe:98,jtsmanukan,wpa2,9,14.64909744,121.05756378
2017-03-26 15:00:00,2017-03-26 15:00:00,80:13:82:58:ed:04,Cheeseburger,wpa2,10,14.64765644,121.06381226
2017-07-29 21:00:00,2017-07-29 21:00:00,7c:11:cb:6f:09:09,searching...,wpa2,12,14.64614964,121.06024933
2017-09-21 13:00:00,2017-09-21 13:00:00,6c:5c:14:23:49:26,Althea joy,wpa2,6,14.64766312,121.06429291
2017-07-15 09:00:00,2017-07-15 09:00:00,7c:46:85:5b:a6:65,joier,wpa2,6,14.6467638,121.06084442
2017-10-17 12:00:00,2017-10-17 12:00:00,c8:d7:19:da:83:02,KALAYAAN,wpa2,6,14.64644814,121.05246735
2017-10-26 14:00:00,2017-10-26 14:00:00,6c:3b:6b:f4:de:73,B1,wpa2,1,14.64618111,121.06241608
2017-03-11 14:00:00,2017-03-11 14:00:00,78:44:76:21:a4:78,Entei,wpa2,11,14.64734364,121.06425476
2017-07-29 21:00:00,2017-04-04 12:00:00,d0:b2:c4:57:23:67,arbalest,wpa2,11,14.65048122,121.05682373
2017-03-22 05:00:00,2017-03-22 05:00:00,d0:5b:a8:8f:65:60,oredina,wpa2,6,14.64771557,121.06449127
2017-06-09 13:00:00,2017-06-09 13:00:00,d0:7a:b5:0e:4d:97,matriano_wifi,wpa2,6,14.64671421,121.05799103
2017-07-29 21:00:00,2017-07-29 21:00:00,d0:17:c2:b0:17:10,TheLostBread_GUEST,wpa2,11,14.64674664,121.05815887
2017-06-09 13:00:00,2017-06-09 13:00:00,d6:d9:19:ce:ba:07,goprohero4,wpa2,1,14.64672852,121.05792999
2017-04-04 12:00:00,2017-04-04 12:00:00,a2:ec:80:f3:4f:a4,binsent,wpa2,11,14.65047169,121.05784607
2017-07-29 21:00:00,2017-07-29 21:00:00,a2:ec:80:f3:ba:32,smart_rsc,wpa2,6,14.64729309,121.06247711
2017-10-17 12:00:00,2017-10-17 12:00:00,60:a4:4c:78:44:fe,AysusNako,wpa,11,14.64642143,121.05249786
2017-07-29 21:00:00,2017-07-29 21:00:00,74:cc:39:bb:fb:98,Sneaks & Snacks,wpa2,9,14.64673996,121.05825806
2017-06-09 13:00:00,2017-06-09 13:00:00,74:cc:39:ca:35:38,PLDTHOMEFIBRa3538,wpa2,9,14.64623165,121.05969238
2017-03-06 02:00:00,2017-03-06 02:00:00,c4:a8:1d:8f:7f:51,tsunami,unknown,1,14.64738655,121.05244446
2017-07-29 21:00:00,2017-07-29 21:00:00,c4:e9:84:5f:6c:08,HOLYFAMILY,wpa2,6,14.64821911,121.05712891
2017-06-09 13:00:00,2017-06-09 13:00:00,84:16:f9:ed:7e:ac,34E MAAYUSIN,wpa2,1,14.64976025,121.05747986
2017-07-29 21:00:00,2017-07-29 21:00:00,76:4a:a4:f1:3e:58,None,wpa2,6,14.64727783,121.06249237
2017-10-28 14:00:00,2017-10-28 14:00:00,76:4a:a4:c9:21:e9,chuchu,wpa2,6,14.64719105,121.06256866
2017-10-26 14:00:00,2017-10-26 14:00:00,8c:eb:c6:93:4d:5c,QURTNISS,wpa2,10,14.64626789,121.06264496
2017-05-07 13:00:00,2017-05-07 13:00:00,80:13:82:63:c5:4c,HUAWEI-E5330-C54C,wpa2,4,14.64737701,121.06269836
2017-07-29 21:00:00,2017-07-29 21:00:00,8e:79:67:86:c4:17,connect ka?,wpa2,1,14.64668655,121.0585556
2017-06-09 13:00:00,2017-06-09 13:00:00,80:2a:a8:41:e9:d6,Wireless,wpa2,11,14.6466589,121.0581131
2017-03-03 15:00:00,2017-03-03 15:00:00,c8:d7:19:07:eb:5d,Rofiles-Wifi,wpa2,2,14.64694881,121.06269836
2017-03-08 02:00:00,2017-03-08 02:00:00,82:cf:41:23:b3:22,BwSP-QTY5MA,unknown,7,14.65019417,121.05929565
2017-07-29 21:00:00,2017-07-29 21:00:00,88:3f:d3:2b:b7:dc,COOL BEANS,wpa2,2,14.6478014,121.05719757
2017-04-04 12:00:00,2017-04-04 12:00:00,8c:44:35:08:2b:2e,Tenda_082B2E,wpa2,1,14.64678383,121.05965424
2017-07-29 21:00:00,2017-07-29 21:00:00,80:71:7a:e5:03:54,evian2017,wpa2,1,14.64601231,121.0605011
2017-07-15 09:00:00,2017-07-15 09:00:00,80:71:7a:f0:96:49,HUAWEI-E5330-9649,wpa2,9,14.64686966,121.06261444
2017-05-07 13:00:00,2017-05-07 13:00:00,8e:79:67:99:0b:28,Saturday,wpa2,1,14.65028667,121.06348419
2017-07-15 09:00:00,2017-07-15 09:00:00,74:a5:28:b7:62:f0,HUAWEI-E5330-62F0,wpa2,3,14.64683342,121.06103516
2017-10-26 14:00:00,2017-10-26 14:00:00,90:61:0c:12:02:8c,BOOMBOXX,wpa2,11,14.64611149,121.06282806
2017-06-09 13:00:00,2017-06-09 13:00:00,90:61:0c:18:05:ad,PLDTMyDSL-D.N.D,wpa2,11,14.64743423,121.05726624
2017-05-07 13:00:00,2017-05-07 13:00:00,90:61:0c:33:54:d8,PLDTHOMEREPEATER354D8,wpa2,11,14.64910984,121.06422424
2017-06-09 13:00:00,2017-06-09 13:00:00,80:2a:a8:41:e8:2a,Wireless,wpa2,1,14.64671421,121.05799103
2017-05-07 13:00:00,2017-05-07 13:00:00,e0:91:f5:77:71:88,Rofiles,wpa2,6,14.65026283,121.06408691
2017-07-29 21:00:00,2017-07-29 21:00:00,84:16:f9:4c:ab:d4,OrangeSegment1,wpa2,1,14.64700603,121.05797577
2017-10-17 12:00:00,2017-10-17 12:00:00,84:16:f9:35:53:12,IT-36-01,wpa2,2,14.64678383,121.05229187
2017-06-09 13:00:00,2017-06-09 13:00:00,e0:8e:3c:21:d3:73,Purple Cedar,wpa2,4,14.64931679,121.05757141
2017-05-07 13:00:00,2017-05-07 13:00:00,e0:8e:3c:21:d9:c7,bayanDSLWIFI_D9C7,wpa2,10,14.64919567,121.06350708
2017-09-23 03:00:00,2017-09-23 03:00:00,e0:8e:3c:22:4d:3b,Khulit,wpa2,1,14.64714813,121.06375122
2017-05-07 13:00:00,2017-05-07 13:00:00,e0:8e:3c:22:66:1f,PSCSEND,wpa2,2,14.64707375,121.06118774
2017-05-07 13:00:00,2017-05-07 13:00:00,e0:8e:3c:22:66:5f,bayanDSLWIFI_665F,wpa2,10,14.65030956,121.06399536
2017-03-08 02:00:00,2017-03-08 02:00:00,92:21:81:40:eb:91,BODn-YWxiZXJ0IGF1c3RyaWE,wep,6,14.65084934,121.05915833
2017-05-07 13:00:00,2017-05-07 13:00:00,e0:8e:3c:1f:e2:ef,bayanDSLWIFI_E2EF,wpa2,10,14.64929295,121.06296539
2017-07-29 21:00:00,2017-07-29 21:00:00,e0:8e:3c:20:0b:77,bayanDSLWIFI_0B77,wpa2,10,14.64609432,121.06221008
2017-05-07 13:00:00,2017-05-07 13:00:00,e0:8e:3c:20:12:83,bayanDSLWIFI_1283,wpa2,1,14.65024757,121.06338501
2017-07-29 21:00:00,2017-07-29 21:00:00,e0:8e:3c:20:14:47,Nephilim,wpa2,1,14.64627934,121.06256104
2017-03-03 15:00:00,2017-03-03 15:00:00,e0:8e:3c:21:38:b7,Jay Sebastian,wpa2,1,14.64677906,121.06082916
2017-07-29 21:00:00,2017-07-29 21:00:00,e0:8e:3c:21:45:ff,bayanDSLWIFI_45FF,wpa2,11,14.64609623,121.06017303
2017-05-07 13:00:00,2017-05-07 13:00:00,e0:8e:3c:21:4e:8f,bayanDSLWIFI_4E8F,wpa2,1,14.64923,121.06306458
2017-05-07 13:00:00,2017-05-07 13:00:00,e0:8e:3c:1a:5e:4f,Loading...,wpa2,1,14.64967442,121.06443787
2017-06-09 13:00:00,2017-06-09 13:00:00,e0:8e:3c:1a:6f:37,bayanDSLWIFI_6F37,wpa2,1,14.64915657,121.05757904
2017-02-22 23:00:00,2017-02-22 23:00:00,e0:8e:3c:1a:d1:4f,juan,wpa2,1,14.64966869,121.06229401
2017-09-21 13:00:00,2017-09-21 13:00:00,e0:8e:3c:1a:d7:1f,Francisco,wpa2,1,14.64761543,121.06427765
2017-10-28 14:00:00,2017-10-28 14:00:00,e0:8e:3c:1a:e6:07,bayanDSLWIFI_E607,wpa2,1,14.6480608,121.06401062
2017-10-26 14:00:00,2017-10-26 14:00:00,e0:8e:3c:1a:f6:63,Bon Appetit,wpa2,1,14.64705658,121.06232452
2017-05-07 13:00:00,2017-05-07 13:00:00,d8:5d:4c:de:a0:18,delapaz,wpa2,6,14.65017319,121.06310272
2017-09-21 13:00:00,2017-09-21 13:00:00,94:46:96:18:07:21,PLDTHOMEDSLH9H40,wpa2,5,14.64766598,121.0641861
2017-07-29 21:00:00,2017-07-29 21:00:00,94:46:96:1d:43:ae,PLDTHOMEDSLJNJS0,wpa2,5,14.6459074,121.06227875
2017-10-26 14:00:00,2017-10-26 14:00:00,94:46:96:1e:18:b0,sleepingchild,wpa2,11,14.64629269,121.06286621
2017-05-07 13:00:00,2017-05-07 13:00:00,94:46:96:1e:f2:58,PLDTHOMEDSL6H6D0,wpa2,5,14.65018463,121.06307983
2017-09-21 13:00:00,2017-09-21 13:00:00,94:46:96:1f:94:6a,PLDTHOMEDSLD6DB0,wpa2,9,14.64708233,121.06378174
2017-06-09 13:00:00,2017-06-09 13:00:00,94:46:96:20:b5:2f,PLDTHOMEDSLPPPP0,wpa2,2,14.64989185,121.0574646
2017-06-09 13:00:00,2017-06-09 13:00:00,94:46:96:13:ad:77,HomeNetworkOK,wpa2,1,14.65021515,121.05741119
2017-06-09 13:00:00,2017-06-09 13:00:00,94:46:96:14:b7:58,PLDTHOMEDSLMZMZ0,wpa2,9,14.64884758,121.05751038
2017-10-17 12:00:00,2017-10-17 12:00:00,90:61:0c:2c:82:76,VIRUS,wpa2,11,14.64604855,121.0526886
2017-06-09 13:00:00,2017-06-09 13:00:00,90:61:0c:2c:e2:9f,PLDTHOMEDSL58015,wpa2,2,14.65117741,121.05717468
2017-07-29 21:00:00,2017-07-29 21:00:00,90:61:0c:2d:de:f4,NSC,wpa2,11,14.6471653,121.05776978
2017-06-09 13:00:00,2017-06-09 13:00:00,90:61:0c:2e:a7:39,PLDTHOMEDSL42809,wpa2,1,14.64716816,121.05757904
2017-07-15 09:00:00,2017-07-15 09:00:00,90:61:0c:2e:b3:70,PLDTHOMEDSL45936,wpa2,1,14.64586163,121.06299591
2017-07-29 21:00:00,2017-07-29 21:00:00,dc:09:4c:14:29:cf,Monmon,wpa2,11,14.64608574,121.06021118
2017-03-03 15:00:00,2017-03-03 15:00:00,dc:09:4c:bf:bc:5a,Globe_Guest_Wifi,wpa2,5,14.64681816,121.05991364
2017-10-17 12:00:00,2017-10-17 12:00:00,88:dc:96:18:8a:cc,FHGWF-KAL,wpa2,1,14.64604855,121.0526886
2017-03-03 15:00:00,2017-03-03 15:00:00,9e:a9:e4:d0:c9:d9,Hola,wpa2,6,14.64696217,121.0615387
2017-01-17 04:00:00,2017-01-17 04:00:00,9e:a9:e4:d4:bd:8f,May Wifi Ako Mainggit Ka,wpa2,6,14.65151691,121.06093597
2017-03-03 15:00:00,2017-03-03 15:00:00,9e:d2:1e:bd:67:5c,DIRECT-G7-BRAVIA,wpa2,1,14.64631367,121.06276703
2017-10-26 14:00:00,2017-10-26 14:00:00,88:d2:74:86:a6:67,bayanDSLWIFI_A667,wpa2,8,14.64633656,121.06284332
2017-10-26 14:00:00,2017-10-26 14:00:00,88:d2:74:86:a9:16,bayanDSLWIFI_A916,wpa2,1,14.64974594,121.05940247
2017-06-09 13:00:00,2017-06-09 13:00:00,78:54:2e:5a:75:c8,dlink,wpa2,11,14.64936161,121.05755615
2017-06-09 13:00:00,2017-06-09 13:00:00,88:ad:d2:ba:8b:e8,BQ3i-ZmFpdGg,unknown,6,14.64672852,121.05792999
2017-01-29 18:00:00,2017-01-29 18:00:00,e4:77:23:a5:cf:cc,WIFIZONE,wpa2,6,14.64691639,121.06135559
2017-06-09 13:00:00,2017-06-09 13:00:00,80:29:94:67:88:41,SKYbroadband883E,wpa2,11,14.65063477,121.05734253
2017-03-11 14:00:00,2017-03-11 14:00:00,80:29:94:67:ba:cd,SKYbroadbandBACA,wpa2,1,14.65005207,121.05931854
2017-01-29 18:00:00,2017-01-29 18:00:00,de:53:60:72:dc:6f,DIRECT-QVJAMESmsRK,wpa2,9,14.64787006,121.06221008
2017-10-26 14:00:00,2017-10-26 14:00:00,98:e7:f5:90:29:ea,RONNIE,wpa2,8,14.64714336,121.06130981
2017-07-29 21:00:00,2017-07-29 21:00:00,a4:2b:b0:c1:4e:b5,SKYbroadband7B2C_EXT,wpa2,11,14.64668083,121.0583725
